File Name,REGION,INST,UNDER 17,17,18,19,20,21,22,23,24,25,26-30,31-35,36-40,41-50,51-60,OVER 60,TOTAL,AVERAGE AGE,Validation Link
Inmate Characteristics Report FY 2023 Q2.pdf,OTHER,TOTAL CHDU TOTAL,. . .,7 . .,1 . .,4 . .,7 1 1,8 5 5,5 7 7,11 6 6,12 6 6,5 5 5,37 36 36,31 53 53,17 30 30,32 35 35,14 14 14,4 5 5,195 203 203,33.1 35.3 35.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=17&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,GRAND,TOTAL,.,7,17,84,149,236,272,354,386,351,2354,2812,2145,2982,2049,1131,15329,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=18&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,WEST,MCIH,.,.,1,4,9,10,10,13,23,21,118,134,105,165,123,66,802,40.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,MCTC,.,.,.,10,19,30,31,48,51,53,308,372,279,446,263,155,2065,39.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,NBCI,.,.,.,1,2,6,5,12,11,9,132,173,180,257,160,67,1015,41.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,RCI WCI,. .,. .,3 .,7 2,16 9,26 21,36 18,27 33,47 34,44 32,265 191,279 294,216 201,297 310,216 199,121 182,1600 1526,39.2 41.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,EAST,TOTAL BCCC,. .,. .,4 .,24 7,55 4,93 .,100 8,133 13,166 11,159 6,1014 61,1252 76,981 64,1475 83,961 48,591 20,7008 401,40.3 38.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,CMCF,.,.,2,6,6,9,11,10,11,9,62,75,50,67,36,14,368,36.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,DRCF,.,.,.,5,14,11,20,20,15,14,91,138,99,151,109,48,735,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,ECI-A,.,.,.,.,6,7,3,10,11,10,53,91,67,82,42,17,399,38.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,ECI-E,.,.,2,5,9,18,18,30,29,34,203,260,162,234,165,101,1270,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,ECI-W,.,.,.,4,18,16,29,44,42,47,222,262,193,190,120,53,1240,36.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,JCI,.,.,3,19,15,29,36,32,46,39,258,288,241,368,318,200,1892,41.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,MCIJ,.,.,.,2,8,5,12,17,15,14,83,119,94,105,90,51,615,40.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,MCIW MRDCC,. .,. .,. .,. 1,6 1,3 1,10 2,15 .,12 2,20 3,94 10,115 8,86 5,91 8,48 1,27 .,527 42,37.5 33.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,,TOTAL,.,.,7,49,87,99,149,191,194,196,1137,1432,1061,1379,977,531,7489,39.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,PATX DPDS,PATX-M PATX-F TOTAL BCBIC MTC YDC,. . . . . 1,. . . . . 6,3 . 3 1 2 .,7 . 7 3 4 .,14 . 14 1 4 .,18 . 18 1 4 .,14 . 14 4 2 .,15 . 15 2 4 .,9 . 9 4 1 .,16 1 17 1 . .,71 2 73 27 19 .,115 3 118 22 7 .,88 . 88 13 11 .,111 6 117 12 6 .,73 3 76 7 4 .,33 . 33 3 . .,587 15 602 101 68 7,38.2 41.4 38.3 34.4 30.9 16.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,OTHER,TOTAL CHDU TOTAL,1 . .,6 . .,3 . .,7 . .,5 . .,5 5 5,6 6 6,6 7 7,5 3 3,1 7 7,46 37 37,29 39 39,24 25 25,18 34 34,11 15 15,3 4 4,176 182 182,32.3 35.6 35.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=15&page=1
Inmate Characteristics Report FY 2023 Q3.pdf,GRAND,TOTAL,1,6,17,87,161,220,275,352,377,380,2307,2870,2179,3023,2040,1162,15457,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=ca804a2b0c6eaeb1_3abff4f8a2b47ed6&schid=8036&row=16&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,WEST,MCIH MCTC,. .,. .,. 3,7 15,5 16,9 36,15 35,15 49,24 70,21 50,119 326,135 376,114 299,156 452,114 262,67 151,801 2140,40.0 39.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,NBCI,.,.,.,1,2,3,11,12,17,11,139,168,180,256,161,68,1029,41.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,RCI WCI,. .,. .,2 1,8 4,14 8,34 17,32 20,32 28,48 36,37 34,260 170,264 295,208 202,314 301,220 201,125 171,1598 1488,39.5 41.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,TOTAL,.,.,6,35,45,99,113,136,195,153,1014,1238,1003,1479,958,582,7056,40.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,EAST,BCCC CMCF,. .,. .,1 .,9 5,7 8,4 7,8 6,17 7,12 15,14 8,67 53,79 79,64 57,95 62,45 32,21 14,443 353,37.7 36.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,DRCF,.,.,.,5,12,12,18,18,21,20,115,149,106,158,119,46,799,39.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,ECI-A,.,.,.,1,4,5,6,5,12,12,56,89,66,97,49,17,419,38.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,ECI-E,.,.,.,9,9,18,18,30,31,33,199,275,176,235,168,106,1307,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,ECI-W JCI,. .,. .,1 5,3 12,16 13,17 29,28 35,40 36,33 36,41 36,196 248,241 300,163 241,165 361,120 323,55 205,1119 1880,37.0 41.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,MCIJ,.,.,1,7,4,6,12,12,18,19,93,124,108,115,81,56,656,39.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,MCIW,.,.,.,2,6,6,8,11,16,17,111,112,101,87,42,29,548,37.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,,MRDCC,.,.,.,2,3,1,1,3,3,2,9,10,6,4,1,1,46,31.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,PATX,TOTAL PATX-M PATX-F TOTAL,. . . .,. . . .,8 5 . 5,55 5 . 5,82 12 . 12,105 15 . 15,140 15 . 15,179 14 . 14,197 10 1 11,202 13 1 14,1147 77 4 81,1458 116 3 119,1088 96 . 96,1379 114 7 121,980 63 4 67,550 33 . 33,7570 588 20 608,39.1 38.1 40.6 38.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,DPDS OTHER,BCBIC MTC YDC TOTAL CHDU TOTAL,. . . . . .,. . 6 6 . .,. . . . . .,. 1 . 1 1 1,1 6 . 7 2 2,4 4 . 8 4 4,5 4 . 9 8 8,5 6 . 11 7 7,1 5 . 6 2 2,2 5 . 7 4 4,19 19 . 38 39 39,14 15 . 29 43 43,16 16 . 32 25 25,17 10 . 27 40 40,7 9 . 16 15 15,4 2 . 6 4 4,95 102 6 203 194 194,35.8 33.5 17.0 34.0 36.0 36.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2023 Q4.pdf,GRAND,TOTAL,.,6,19,97,148,231,285,347,411,380,2319,2887,2244,3046,2036,1175,15631,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=cfdfc1b7780e164f_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY2020 Q2.pdf,WEST,MCIH MCTC NBCI,,. . .,. . .,2 10 1,4 23 2,9 44 4,4 55 7,8 84 7,15 80 15,14 90 16,10 96 17,92 595 174,94 456 207,95 429 225,132 479 302,102 325 184,51 140 67,632 2906 1228,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY2020 Q2.pdf,,RCI,,.,.,3,9,17,35,41,30,44,56,327,301,254,291,224,112,1744,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY2020 Q2.pdf,EAST,WCI TOTAL BCCC CMCF DRCF ECI-A ECI-E ECI-W EPRU JCI,,. . . . . . . . . .,. . . . . . . . . .,4 20 4 1 3 1 1 6 . 3,4 42 10 5 10 4 5 12 2 5,16 90 5 6 14 11 13 28 1 8,13 114 11 11 17 13 22 27 2 19,25 165 11 9 18 15 18 32 1 12,27 167 9 10 22 13 27 52 1 24,26 190 18 15 30 10 31 46 4 32,42 221 21 13 34 11 38 40 3 31,303 1491 87 99 212 94 298 311 27 221,256 1314 71 86 167 100 221 257 18 209,241 1244 70 66 136 67 209 160 18 182,331 1535 74 75 159 112 244 207 19 334,247 1082 35 49 167 101 189 127 19 271,125 495 8 9 44 29 86 37 6 143,1660 8170 434 454 1033 581 1402 1342 121 1494,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY2020 Q2.pdf,,MCIJ,,.,.,4,6,6,10,9,15,14,21,142,125,83,160,100,53,748,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY2020 Q2.pdf,,MCIW,,.,.,.,2,5,7,12,17,10,21,136,128,98,119,79,26,660,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY2020 Q2.pdf,,MRDCC,,.,.,3,6,5,13,11,10,9,12,58,33,36,39,21,5,261,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY2020 Q2.pdf,,SMPRU,,.,.,.,1,2,2,4,7,3,5,26,22,24,16,19,4,135,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY2020 Q2.pdf,PATX,TOTAL PATX-M PATX-F TOTAL,,. . . .,. . . .,26 7 . 7,68 10 . 10,104 22 . 22,154 26 2 28,152 14 . 14,207 23 1 24,222 24 . 24,250 31 . 31,1711 168 5 173,1437 135 15 150,1149 128 5 133,1558 146 9 155,1177 100 5 105,450 33 1 34,8665 867 43 910,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY2020 Q2.pdf,DPDS OTHER,BCBIC MTC YDC TOTAL CHDU THRESH TOTAL,,. . 2 2 . . .,. . 14 14 . . .,2 . . 2 . . .,1 3 . 4 . 2 2,1 3 . 4 3 1 4,3 3 . 6 2 . 2,3 3 . 6 3 . 3,2 2 . 4 2 1 3,5 1 . 6 6 3 9,4 4 . 8 3 . 3,17 11 . 28 27 7 34,22 13 . 35 30 5 35,11 12 . 23 22 4 26,14 15 . 29 21 2 23,5 11 . 16 3 3 6,1 3 . 4 2 . 2,91 84 16 191 124 28 152,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY2020 Q2.pdf,GRAND,TOTAL,,2,14,55,126,224,304,340,405,451,513,3437,2971,2575,3300,2386,985,18088,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=1956fe042b2c2461_3abff4f8a2b47ed6&schid=8036&row=9&page=1
